"id","kode_prov","nama_prov","kode_kab","id_kab","nama_kab","kode_kec","id_kec","nama_kec","kode_desa","id_desa","nama_desa","klas","kode_sls4","kode_sls6","kdsubsls","id_sls","id_sls6","nama_sls","sls_op","jenis_sls","j_keluarga","tipe_sls","realisasi_clean","realisasi_error","koseka_approved","koseka_unapproved","tagging_wilkerstat","tagging_sangatmiskin","jml_keluarga_tagging","percepatan","updated_at"
"6259","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","4","7106030004","TANGGARI","2","0008","000800","00","71060300040008","7106030004000800","JAGA VIII","1","SLS","56","1","12","0","0","12","43","0","60","0","2022-12-15 06:01:18"
"6260","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","4","7106030004","TANGGARI","2","2001","200100","00","71060300042001","7106030004200100","HUTAN/BUKIT",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"6261","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","6","7106030006","SAMPIRI","2","0001","000100","00","71060300060001","7106030006000100","JAGA I","1","SLS","117","1","0","0","0","0","48","2","63","1","2022-12-15 06:01:18"
"6262","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","6","7106030006","SAMPIRI","2","0002","000200","00","71060300060002","7106030006000200","JAGA II","1","SLS","63","1","0","0","0","0","45","5","58","3","2022-12-15 06:01:18"
"6263","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","6","7106030006","SAMPIRI","2","0003","000300","00","71060300060003","7106030006000300","JAGA III","1","SLS","62","1","10","0","0","10","38","0","57","3","2022-12-15 06:01:18"
"6264","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","6","7106030006","SAMPIRI","2","0004","000400","00","71060300060004","7106030006000400","JAGA IV","1","SLS","43","1","59","1","59","0","53","8","69","1","2022-12-15 06:01:18"
"6265","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","6","7106030006","SAMPIRI","2","0005","000500","00","71060300060005","7106030006000500","JAGA V","1","SLS","47","1","0","0","0","0","51","0","65","3","2022-12-15 06:01:18"
"6266","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","0001","000100","00","71060300070001","7106030007000100","JAGA I","1","SLS","112","1","12","0","12","0","99","0","105","1","2022-12-15 06:01:18"
"6267","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","0002","000200","00","71060300070002","7106030007000200","JAGA II","1","SLS","74","1","0","0","0","0","57","0","71","3","2022-12-15 06:01:18"
"6268","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","0003","000300","00","71060300070003","7106030007000300","JAGA III","1","SLS","92","1","20","0","1","19","53","2","71","0","2022-12-15 06:01:18"
"6269","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","0004","000400","00","71060300070004","7106030007000400","JAGA IV","1","SLS","91","1","4","0","3","1","54","3","71","1","2022-12-15 06:01:18"
"6270","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","0005","000500","00","71060300070005","7106030007000500","JAGA V","1","SLS","107","1","35","0","9","26","61","8","84","0","2022-12-15 06:01:18"
"6271","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","0006","000600","00","71060300070006","7106030007000600","JAGA VI","1","SLS","103","1","22","0","0","22","60","5","79","1","2022-12-15 06:01:18"
"6272","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","0007","000700","00","71060300070007","7106030007000700","JAGA VII","1","SLS","80","1","3","0","0","3","67","2","80","3","2022-12-15 06:01:18"
"6273","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","0008","000800","00","71060300070008","7106030007000800","JAGA VIIII","1","SLS","57","1","0","0","0","0","44","0","53","0","2022-12-15 06:01:18"
"6274","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","0009","000900","00","71060300070009","7106030007000900","JAGA IX","1","SLS","91","1","20","0","3","17","77","15","92","1","2022-12-15 06:01:18"
"6275","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","7","7106030007","SAWANGAN","1","2001","200100","00","71060300072001","7106030007200100","HUTAN",,"NONSLS",,"3","0","0","0","0","3","0","4","0","2022-12-15 06:01:18"
"6276","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0001","000100","00","71060300080001","7106030008000100","RT 1 RW 1","1","SLS","106","1","0","1","0","0","48","2","50","3","2022-12-15 06:01:18"
"6277","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0002","000200","00","71060300080002","7106030008000200","RT 2 RW 1","1","SLS","52","1","0","0","0","0","28","2","31","0","2022-12-15 06:01:18"
"6278","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0003","000300","00","71060300080003","7106030008000300","RT 1 RW 2","1","SLS","60","1","0","0","0","0","14","1","20","1","2022-12-15 06:01:18"
"6279","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0004","000400","00","71060300080004","7106030008000400","RT 2 RW 2","1","SLS","29","1","0","0","0","0","25","8","30","0","2022-12-15 06:01:18"
"6280","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0005","000500","00","71060300080005","7106030008000500","RT 1 RW 3","1","SLS","30","1","44","0","8","36","35","5","44","1","2022-12-15 06:01:18"
"6281","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0006","000600","00","71060300080006","7106030008000600","RT 2 RW 3","1","SLS","34","1","0","0","0","0","31","2","45","0","2022-12-15 06:01:18"
"6282","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0007","000700","00","71060300080007","7106030008000700","RT 3 RW 3","1","SLS","76","1","0","0","0","0","83","15","108","0","2022-12-15 06:01:18"
"6283","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0008","000800","00","71060300080008","7106030008000800","RT 1 RW 4","1","SLS","30","1","0","0","0","0","34","7","36","1","2022-12-15 06:01:18"
"6284","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0009","000900","00","71060300080009","7106030008000900","RT 2 RW 4","1","SLS","66","1","2","0","0","2","27","9","33","0","2022-12-15 06:01:18"
"6285","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0010","001000","00","71060300080010","7106030008001000","RT 1 RW 5","1","SLS","16","1","21","0","0","21","19","6","24","1","2022-12-15 06:01:18"
"6286","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0011","001100","00","71060300080011","7106030008001100","RT 2 RW 5","1","SLS","55","1","0","0","0","0","18","1","23","0","2022-12-15 06:01:18"
"6287","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0012","001200","00","71060300080012","7106030008001200","RT 1 RW 6","1","SLS","41","1","0","0","0","0","20","3","32","0","2022-12-15 06:01:18"
"6288","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0013","001300","00","71060300080013","7106030008001300","RT 2 RW 6","1","SLS","86","1","1","0","1","0","28","4","50","1","2022-12-15 06:01:18"
"6289","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0014","001400","00","71060300080014","7106030008001400","RT 3 RW 6","1","SLS","115","1","34","1","14","20","70","8","85","1","2022-12-15 06:01:18"
"6290","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0015","001500","00","71060300080015","7106030008001500","RT 1 RW 7","1","SLS","86","1","0","0","0","0","56","7","63","0","2022-12-15 06:01:18"
"6291","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0016","001600","00","71060300080016","7106030008001600","RT 2 RW 7","1","SLS","78","1","10","0","0","10","38","4","41","0","2022-12-15 06:01:18"
"6292","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0017","001700","00","71060300080017","7106030008001700","RT 3 RW 7","1","SLS","39","1","0","0","0","0","33","3","36","0","2022-12-15 06:01:18"
"6293","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","8","7106030008","AIRMADIDI BAWAH","1","0018","001800","00","71060300080018","7106030008001800","RT 1 RW 8","1","SLS","49","1","0","0","0","0","39","0","43","1","2022-12-15 06:01:18"
"6294","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0001","000100","00","71060300090001","7106030009000100","RT 001 RW 001","1","SLS","23","1","28","0","22","6","28","1","28","1","2022-12-15 06:01:18"
"6295","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0002","000200","00","71060300090002","7106030009000200","RT 002 RW 001","1","SLS","69","1","0","0","0","0","40","2","59","0","2022-12-15 06:01:18"
"6296","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0003","000300","00","71060300090003","7106030009000300","RT 001 RW 002","1","SLS","28","1","3","1","3","0","26","0","34","0","2022-12-15 06:01:18"
"6297","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0004","000400","00","71060300090004","7106030009000400","RT 002 RW 002","1","SLS","22","1","0","0","0","0","25","1","30","0","2022-12-15 06:01:18"
"6298","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0005","000500","00","71060300090005","7106030009000500","RT 001 RW 003","1","SLS","88","1","0","0","0","0","41","0","58","1","2022-12-15 06:01:18"
"6299","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0006","000600","00","71060300090006","7106030009000600","RT 002 RW 003","1","SLS","26","1","0","0","0","0","25","8","37","1","2022-12-15 06:01:18"
"6300","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0007","000700","00","71060300090007","7106030009000700","RT 001 RW 004","1","SLS","70","1","0","0","0","0","27","1","33","0","2022-12-15 06:01:18"
"6301","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0008","000800","00","71060300090008","7106030009000800","RT 002 RW 004","1","SLS","35","1","0","0","0","0","40","3","47","0","2022-12-15 06:01:18"
"6302","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0009","000900","00","71060300090009","7106030009000900","RT 001 RW 005","1","SLS","48","1","0","0","0","0","27","10","36","0","2022-12-15 06:01:18"
"6303","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0010","001000","00","71060300090010","7106030009001000","RT 002 RW 005","1","SLS","17","1","35","0","0","35","26","13","35","1","2022-12-15 06:01:18"
"6304","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0011","001100","00","71060300090011","7106030009001100","RT 001 RW 006","1","SLS","173","1","0","0","0","0","148","68","178","1","2022-12-15 06:01:18"
"6305","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0012","001200","00","71060300090012","7106030009001200","RT 002 RW 006","1","SLS","99","1","0","0","0","0","98","32","112","0","2022-12-15 06:01:18"
"6306","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0013","001300","00","71060300090013","7106030009001300","RT 001 RW 007","1","SLS","91","1","10","1","2","8","34","8","57","0","2022-12-15 06:01:18"
"6307","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0014","001400","00","71060300090014","7106030009001400","RT 002 RW 007","1","SLS","104","1","0","0","0","0","33","7","56","0","2022-12-15 06:01:18"
"6308","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0015","001500","00","71060300090015","7106030009001500","RT 001 RW 008","1","SLS","38","1","2","0","0","2","31","3","32","1","2022-12-15 06:01:18"
"6309","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0016","001600","00","71060300090016","7106030009001600","RT 002 RW 008","1","SLS","48","1","0","0","0","0","39","10","45","1","2022-12-15 06:01:18"
"6310","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0017","001700","00","71060300090017","7106030009001700","RT 001 RW 009","1","SLS","35","1","5","0","0","5","19","7","29","0","2022-12-15 06:01:18"
"6311","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0018","001800","00","71060300090018","7106030009001800","RT 002 RW 009","1","SLS","32","1","3","0","0","3","27","12","33","0","2022-12-15 06:01:18"
"6312","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0019","001900","00","71060300090019","7106030009001900","RT 001 RW 010","1","SLS","36","1","0","0","0","0","62","8","82","0","2022-12-15 06:01:18"
"6313","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0020","002000","00","71060300090020","7106030009002000","RT 001 RW 011","1","SLS","146","1","11","1","0","11","66","28","95","1","2022-12-15 06:01:18"
"6314","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0021","002100","00","71060300090021","7106030009002100","RT 002 RW 011","1","SLS","76","1","3","0","0","3","41","0","53","0","2022-12-15 06:01:18"
"6315","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0022","002200","00","71060300090022","7106030009002200","RT 001 RW 012","1","SLS","36","1","17","0","0","17","34","7","40","1","2022-12-15 06:01:18"
"6316","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0023","002300","00","71060300090023","7106030009002300","RT 002 RW 012","1","SLS","42","1","7","2","0","7","6","1","10","0","2022-12-15 06:01:18"
"6317","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0024","002400","00","71060300090024","7106030009002400","RT 001 RW 013","1","SLS","40","1","12","2","0","12","29","4","33","0","2022-12-15 06:01:18"
"6318","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0025","002500","00","71060300090025","7106030009002500","RT 002 RW 013","1","SLS","21","1","17","1","0","17","17","3","21","1","2022-12-15 06:01:18"
"6319","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0026","002600","00","71060300090026","7106030009002600","RT 001 RW 014","1","SLS","70","1","0","0","0","0","38","9","42","0","2022-12-15 06:01:18"
"6320","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0027","002700","00","71060300090027","7106030009002700","RT 002 RW 014","1","SLS","59","1","1","0","0","1","39","8","43","1","2022-12-15 06:01:18"
"6321","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0028","002800","00","71060300090028","7106030009002800","RT 001 RW 015","1","SLS","65","1","1","0","0","1","85","25","91","0","2022-12-15 06:01:18"
"6322","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0029","002900","00","71060300090029","7106030009002900","RT 002 RW 015","1","SLS","77","1","15","0","15","0","77","26","87","0","2022-12-15 06:01:18"
"6323","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0030","003000","00","71060300090030","7106030009003000","RT 001 RW 016","1","SLS","78","1","0","0","0","0","52","22","58","1","2022-12-15 06:01:18"
"6324","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0031","003100","00","71060300090031","7106030009003100","RT 002 RW 016","1","SLS","82","1","0","0","0","0","75","24","80","0","2022-12-15 06:01:18"
"6325","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0032","003200","00","71060300090032","7106030009003200","RT 001 RW 017","1","SLS","122","1","11","0","0","11","106","56","154","1","2022-12-15 06:01:18"
"6326","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0033","003300","00","71060300090033","7106030009003300","RT 002 RW 017","1","SLS","75","1","0","0","0","0","94","13","107","0","2022-12-15 06:01:18"
"6327","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0034","003400","00","71060300090034","7106030009003400","RT 001 RW 018","1","SLS","45","1","0","0","0","0","38","5","50","0","2022-12-15 06:01:18"
"6328","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0035","003500","00","71060300090035","7106030009003500","RT 002 RW 018","1","SLS","25","1","7","0","0","7","13","1","15","1","2022-12-15 06:01:18"
"6329","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0036","003600","00","71060300090036","7106030009003600","RT 001 RW 019","1","SLS","26","1","0","0","0","0","33","3","42","0","2022-12-15 06:01:18"
"6330","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0037","003700","00","71060300090037","7106030009003700","RT 002 RW 019","1","SLS","48","1","0","0","0","0","56","16","67","0","2022-12-15 06:01:18"
"6331","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0038","003800","00","71060300090038","7106030009003800","RT 001 RW 020","1","SLS","38","1","19","0","14","5","28","13","35","1","2022-12-15 06:01:18"
"6332","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","9","7106030009","AIRMADIDI ATAS","1","0039","003900","00","71060300090039","7106030009003900","RT 002 RW 020","1","SLS","31","1","10","0","0","10","44","21","51","1","2022-12-15 06:01:18"
"6333","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0001","000100","00","71060300100001","7106030010000100","RT 1 RW 1","1","SLS","53","1","18","0","10","8","11","0","19","0","2022-12-15 06:01:18"
"6334","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0002","000200","00","71060300100002","7106030010000200","RT 1 RW 2","1","SLS","61","1","0","0","0","0","56","3","74","0","2022-12-15 06:01:18"
"6335","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0003","000300","00","71060300100003","7106030010000300","RT 2 RW 2","1","SLS","25","1","0","0","0","0","24","1","40","0","2022-12-15 06:01:18"
"6336","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0004","000400","00","71060300100004","7106030010000400","RT 1 RW 3","1","SLS","66","1","0","0","0","0","36","1","60","1","2022-12-15 06:01:18"
"6337","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0005","000500","00","71060300100005","7106030010000500","RT 1 RW 4","1","SLS","64","1","40","0","26","14","49","1","68","1","2022-12-15 06:01:18"
"6338","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0006","000600","00","71060300100006","7106030010000600","RT 2 RW 4","1","SLS","54","1","0","0","0","0","34","1","41","0","2022-12-15 06:01:18"
"6339","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0007","000700","00","71060300100007","7106030010000700","RT 1 RW 5","1","SLS","81","1","0","0","0","0","37","2","51","0","2022-12-15 06:01:18"
"6340","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0008","000800","00","71060300100008","7106030010000800","RT 2 RW 5","1","SLS","77","1","0","0","0","0","31","3","44","0","2022-12-15 06:01:18"
"6341","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0009","000900","00","71060300100009","7106030010000900","RT 3 RW 5","1","SLS","48","1","10","0","0","10","22","3","29","1","2022-12-15 06:01:18"
"6342","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0010","001000","00","71060300100010","7106030010001000","RT 1 RW 6","1","SLS","60","1","0","0","0","0","78","3","89","1","2022-12-15 06:01:18"
"6343","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0011","001100","00","71060300100011","7106030010001100","RT 2 RW 6","1","SLS","38","1","0","0","0","0","13","0","17","0","2022-12-15 06:01:18"
"6344","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0012","001200","00","71060300100012","7106030010001200","RT 3 RW 6","1","SLS","29","1","8","0","8","0","15","1","19","0","2022-12-15 06:01:18"
"6345","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0013","001300","00","71060300100013","7106030010001300","RT 1 RW 7","1","SLS","42","1","1","1","0","1","23","2","31","0","2022-12-15 06:01:18"
"6346","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0014","001400","00","71060300100014","7106030010001400","RT 2 RW 7","1","SLS","43","1","2","0","0","2","40","9","51","1","2022-12-15 06:01:18"
"6347","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0015","001500","00","71060300100015","7106030010001500","RT 1 RW 8","1","SLS","50","1","2","0","0","2","20","5","22","1","2022-12-15 06:01:18"
"6348","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0016","001600","00","71060300100016","7106030010001600","RT 1 RW 9","1","SLS","36","1","17","0","12","5","26","1","32","0","2022-12-15 06:01:18"
"6349","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0017","001700","00","71060300100017","7106030010001700","RT 2 RW 9","1","SLS","44","1","0","0","0","0","19","0","32","0","2022-12-15 06:01:18"
"6350","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0018","001800","00","71060300100018","7106030010001800","RT 3 RW 9","1","SLS","2","1","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"6351","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0019","001900","00","71060300100019","7106030010001900","RW 001 RT 002","1","SLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"6352","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","10","7106030010","SARONGSONG SATU","1","0021","002100","00","71060300100021","7106030010002100","RT 002 RW 008","1","SLS",,"3","0","0","0","0","40","10","67","0","2022-12-15 06:01:18"
"6353","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0001","000100","00","71060300110001","7106030011000100","RT 001 RW 001","1","SLS","49","1","15","0","13","2","24","10","43","1","2022-12-15 06:01:18"
"6354","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0002","000200","00","71060300110002","7106030011000200","RT 002 RW 001","1","SLS","52","1","15","0","0","15","31","3","47","1","2022-12-15 06:01:18"
"6355","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0003","000300","00","71060300110003","7106030011000300","RT 001 RW 002","1","SLS","46","1","3","0","0","3","27","0","44","0","2022-12-15 06:01:18"
"6356","71","SULAWESI UTARA","6","7106","MINAHASA UTARA","30","7106030","AIRMADIDI","11","7106030011","SARONGSONG DUA","1","0004","000400","00","71060300110004","7106030011000400","RT 002 RW 002","1","SLS","69","1","0","0","0","0","20","0","25","0","2022-12-15 06:01:18"
