id;kode_prov;nama_prov;kode_kab;id_kab;nama_kab;kode_kec;id_kec;nama_kec;kode_desa;id_desa;nama_desa;klas;kode_sls4;kode_sls6;kdsubsls;id_sls;id_sls6;nama_sls;jenis_sls
7267;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;17;7107030017;NAGARA;2;0004;000400;00;71070300170004;7107030017000400;DUSUN 4;SLS
7268;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;17;7107030017;NAGARA;2;1001;100100;00;71070300171001;7107030017100100;KEBUN;NONSLS
7269;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;18;7107030018;TANJUNG LABUO;2;0001;000100;00;71070300180001;7107030018000100;DUSUN 1;SLS
7270;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;18;7107030018;TANJUNG LABUO;2;0002;000200;00;71070300180002;7107030018000200;DUSUN 2;SLS
7271;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;18;7107030018;TANJUNG LABUO;2;0003;000300;00;71070300180003;7107030018000300;DUSUN 3;SLS
7272;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;18;7107030018;TANJUNG LABUO;2;0004;000400;00;71070300180004;7107030018000400;DUSUN 4;SLS
7273;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;19;7107030019;BINUNI;2;0001;000100;00;71070300190001;7107030019000100;DUSUN 1;SLS
7274;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;19;7107030019;BINUNI;2;0002;000200;00;71070300190002;7107030019000200;DUSUN 2;SLS
7275;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;19;7107030019;BINUNI;2;0003;000300;00;71070300190003;7107030019000300;DUSUN 3;SLS
7276;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;19;7107030019;BINUNI;2;0004;000400;00;71070300190004;7107030019000400;DUSUN 4;SLS
7277;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;19;7107030019;BINUNI;2;2001;200100;00;71070300192001;7107030019200100;WILAYAH VEGETASI BUKAN PERTANIAN;NONSLS
7278;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;20;7107030020;LIPU BOGU;2;0001;000100;00;71070300200001;7107030020000100;DUSUN 1;SLS
7279;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;20;7107030020;LIPU BOGU;2;0002;000200;00;71070300200002;7107030020000200;DUSUN 2;SLS
7280;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;20;7107030020;LIPU BOGU;2;0003;000300;00;71070300200003;7107030020000300;DUSUN 3;SLS
7281;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;30;7107030;BOLANG ITANG TIMUR;20;7107030020;LIPU BOGU;2;0004;000400;00;71070300200004;7107030020000400;DUSUN 4;SLS
7282;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;1;7107040001;PAKU;2;0001;000100;00;71070400010001;7107040001000100;DUSUN 1;SLS
7283;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;1;7107040001;PAKU;2;0002;000200;00;71070400010002;7107040001000200;DUSUN 2;SLS
7284;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;1;7107040001;PAKU;2;0003;000300;00;71070400010003;7107040001000300;DUSUN 3;SLS
7285;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;1;7107040001;PAKU;2;1001;100100;00;71070400011001;7107040001100100;PERKEBUNAN KELAPA;NONSLS
7286;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;2;7107040002;OLLOT II;2;0001;000100;00;71070400020001;7107040002000100;DUSUN 1;SLS
7287;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;2;7107040002;OLLOT II;2;0002;000200;00;71070400020002;7107040002000200;DUSUN 2;SLS
7288;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;2;7107040002;OLLOT II;2;0003;000300;00;71070400020003;7107040002000300;DUSUN 3;SLS
7289;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;2;7107040002;OLLOT II;2;0004;000400;00;71070400020004;7107040002000400;DUSUN 4;SLS
7290;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;2;7107040002;OLLOT II;2;0005;000500;00;71070400020005;7107040002000500;DUSUN 5;SLS
7291;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;2;7107040002;OLLOT II;2;1002;100200;00;71070400021002;7107040002100200;PERKEBUNAN;NONSLS
7292;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;2;7107040002;OLLOT II;2;2001;200100;00;71070400022001;7107040002200100;HUTAN LINDUNG;NONSLS
7293;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;3;7107040003;OLLOT;2;0001;000100;00;71070400030001;7107040003000100;DUSUN 1;SLS
7294;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;3;7107040003;OLLOT;2;0002;000200;00;71070400030002;7107040003000200;DUSUN 2;SLS
7295;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;3;7107040003;OLLOT;2;0003;000300;00;71070400030003;7107040003000300;DUSUN 3;SLS
7296;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;3;7107040003;OLLOT;2;1002;100200;00;71070400031002;7107040003100200;PERKEBUNAN;NONSLS
7297;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;3;7107040003;OLLOT;2;2001;200100;00;71070400032001;7107040003200100;HUTAN;NONSLS
7298;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;4;7107040004;OLLOT I;1;0001;000100;00;71070400040001;7107040004000100;DUSUN 1;SLS
7299;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;4;7107040004;OLLOT I;1;0002;000200;00;71070400040002;7107040004000200;DUSUN 2;SLS
7300;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;4;7107040004;OLLOT I;1;0003;000300;00;71070400040003;7107040004000300;DUSUN 3;SLS
7301;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;4;7107040004;OLLOT I;1;1001;100100;00;71070400041001;7107040004100100;KEBUN;NONSLS
7302;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;5;7107040005;SONUO;2;0001;000100;00;71070400050001;7107040005000100;DUSUN 1;SLS
7303;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;5;7107040005;SONUO;2;0002;000200;00;71070400050002;7107040005000200;DUSUN 2;SLS
7304;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;5;7107040005;SONUO;2;0003;000300;00;71070400050003;7107040005000300;DUSUN 3;SLS
7305;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;5;7107040005;SONUO;2;0004;000400;00;71070400050004;7107040005000400;DUSUN 4;SLS
7306;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;5;7107040005;SONUO;2;0005;000500;00;71070400050005;7107040005000500;DUSUN 5;SLS
7307;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;5;7107040005;SONUO;2;1001;100100;00;71070400051001;7107040005100100;KEBUN;NONSLS
7308;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;6;7107040006;WAKAT;2;0001;000100;00;71070400060001;7107040006000100;DUSUN 1;SLS
7309;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;6;7107040006;WAKAT;2;0002;000200;00;71070400060002;7107040006000200;DUSUN 2;SLS
7310;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;6;7107040006;WAKAT;2;0003;000300;00;71070400060003;7107040006000300;DUSUN 3;SLS
7311;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;6;7107040006;WAKAT;2;0004;000400;00;71070400060004;7107040006000400;DUSUN 4;SLS
7312;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;6;7107040006;WAKAT;2;2001;200100;00;71070400062001;7107040006200100;HUTAN;NONSLS
7313;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;7;7107040007;TOTE;2;0001;000100;00;71070400070001;7107040007000100;DUSUN 1;SLS
7314;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;7;7107040007;TOTE;2;0002;000200;00;71070400070002;7107040007000200;DUSUN 2;SLS
7315;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;7;7107040007;TOTE;2;0003;000300;00;71070400070003;7107040007000300;DUSUN 3;SLS
7316;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;7;7107040007;TOTE;2;1001;100100;00;71070400071001;7107040007100100;KEBUN;NONSLS
7317;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;8;7107040008;IYOK;2;0001;000100;00;71070400080001;7107040008000100;DUSUN 1;SLS
7318;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;8;7107040008;IYOK;2;0002;000200;00;71070400080002;7107040008000200;DUSUN 2;SLS
7319;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;8;7107040008;IYOK;2;0003;000300;00;71070400080003;7107040008000300;DUSUN 3;SLS
7320;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;9;7107040009;LANGI;2;0001;000100;00;71070400090001;7107040009000100;DUSUN 1;SLS
7321;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;9;7107040009;LANGI;2;0002;000200;00;71070400090002;7107040009000200;DUSUN 2;SLS
7322;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;9;7107040009;LANGI;2;0003;000300;00;71070400090003;7107040009000300;DUSUN 3;SLS
7323;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;10;7107040010;JAMBU SARANG;1;0001;000100;00;71070400100001;7107040010000100;DUSUN 1;SLS
7324;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;10;7107040010;JAMBU SARANG;1;0002;000200;00;71070400100002;7107040010000200;DUSUN 2;SLS
7325;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;10;7107040010;JAMBU SARANG;1;0003;000300;00;71070400100003;7107040010000300;DUSUN 3;SLS
7326;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;10;7107040010;JAMBU SARANG;1;0004;000400;00;71070400100004;7107040010000400;DUSUN 4;SLS
7327;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;11;7107040011;TALAGA TUMOAGU;1;0001;000100;00;71070400110001;7107040011000100;DUSUN 1;SLS
7328;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;11;7107040011;TALAGA TUMOAGU;1;0002;000200;00;71070400110002;7107040011000200;DUSUN 2;SLS
7329;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;11;7107040011;TALAGA TUMOAGU;1;0003;000300;00;71070400110003;7107040011000300;DUSUN 3;SLS
7330;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;12;7107040012;BOLANGITANG;1;0001;000100;00;71070400120001;7107040012000100;DUSUN 1;SLS
7331;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;12;7107040012;BOLANGITANG;1;0002;000200;00;71070400120002;7107040012000200;DUSUN 2;SLS
7332;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;12;7107040012;BOLANGITANG;1;0003;000300;00;71070400120003;7107040012000300;DUSUN 3;SLS
7333;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;13;7107040013;BOLANGITANG I;1;0001;000100;00;71070400130001;7107040013000100;DUSUN 1;SLS
7334;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;13;7107040013;BOLANGITANG I;1;0002;000200;00;71070400130002;7107040013000200;DUSUN 2;SLS
7335;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;13;7107040013;BOLANGITANG I;1;0003;000300;00;71070400130003;7107040013000300;DUSUN 3;SLS
7336;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;13;7107040013;BOLANGITANG I;1;0004;000400;00;71070400130004;7107040013000400;DUSUN 4;SLS
7337;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;14;7107040014;BOLANGITANG II;1;0001;000100;00;71070400140001;7107040014000100;DUSUN 1;SLS
7338;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;14;7107040014;BOLANGITANG II;1;0002;000200;00;71070400140002;7107040014000200;DUSUN 2;SLS
7339;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;14;7107040014;BOLANGITANG II;1;0003;000300;00;71070400140003;7107040014000300;DUSUN 3;SLS
7340;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;15;7107040015;TALAGA;1;0001;000100;00;71070400150001;7107040015000100;DUSUN 1;SLS
7341;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;15;7107040015;TALAGA;1;0002;000200;00;71070400150002;7107040015000200;DUSUN 2;SLS
7342;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;15;7107040015;TALAGA;1;0003;000300;00;71070400150003;7107040015000300;DUSUN 3;SLS
7343;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;16;7107040016;PAKU SELATAN;2;0001;000100;00;71070400160001;7107040016000100;DUSUN 1;SLS
7344;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;16;7107040016;PAKU SELATAN;2;0002;000200;00;71070400160002;7107040016000200;DUSUN 2;SLS
7345;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;16;7107040016;PAKU SELATAN;2;0003;000300;00;71070400160003;7107040016000300;DUSUN 3;SLS
7346;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;16;7107040016;PAKU SELATAN;2;1001;100100;00;71070400161001;7107040016100100;PERKEBUNAN KELAPA;NONSLS
7347;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;17;7107040017;KEIMANGA;2;0001;000100;00;71070400170001;7107040017000100;DUSUN 1;SLS
7348;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;17;7107040017;KEIMANGA;2;0002;000200;00;71070400170002;7107040017000200;DUSUN 2;SLS
7349;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;17;7107040017;KEIMANGA;2;0003;000300;00;71070400170003;7107040017000300;DUSUN 3;SLS
7350;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;17;7107040017;KEIMANGA;2;1001;100100;00;71070400171001;7107040017100100;KEBUN;NONSLS
7351;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;18;7107040018;TANJUNG BUAYA;2;0001;000100;00;71070400180001;7107040018000100;DUSUN 1;SLS
7352;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;18;7107040018;TANJUNG BUAYA;2;0002;000200;00;71070400180002;7107040018000200;DUSUN 2;SLS
7353;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;40;7107040;BOLANG ITANG BARAT;18;7107040018;TANJUNG BUAYA;2;0003;000300;00;71070400180003;7107040018000300;DUSUN 3;SLS
7354;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;1;7107050001;KOMUS DUA;2;0001;000100;00;71070500010001;7107050001000100;DUSUN 1;SLS
7355;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;1;7107050001;KOMUS DUA;2;0002;000200;00;71070500010002;7107050001000200;DUSUN 2;SLS
7356;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;1;7107050001;KOMUS DUA;2;0003;000300;00;71070500010003;7107050001000300;DUSUN 3;SLS
7357;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;2;7107050002;SOLO;2;0001;000100;00;71070500020001;7107050002000100;DUSUN 1;SLS
7358;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;2;7107050002;SOLO;2;0003;000300;00;71070500020003;7107050002000300;DUSUN 2;SLS
7359;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;2;7107050002;SOLO;2;0005;000500;00;71070500020005;7107050002000500;DUSUN 3;SLS
7360;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;3;7107050003;INOMUNGA;2;0001;000100;00;71070500030001;7107050003000100;DUSUN 1;SLS
7361;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;3;7107050003;INOMUNGA;2;0002;000200;00;71070500030002;7107050003000200;DUSUN 2;SLS
7362;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;3;7107050003;INOMUNGA;2;0003;000300;00;71070500030003;7107050003000300;DUSUN 3;SLS
7363;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;4;7107050004;BOROKO;1;0001;000100;00;71070500040001;7107050004000100;DUSUN 1;SLS
7364;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;4;7107050004;BOROKO;1;0002;000200;00;71070500040002;7107050004000200;DUSUN 2;SLS
7365;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;4;7107050004;BOROKO;1;0003;000300;00;71070500040003;7107050004000300;DUSUN 3;SLS
7366;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;4;7107050004;BOROKO;1;0004;000400;00;71070500040004;7107050004000400;DUSUN 4;SLS
7367;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;5;7107050005;BOROKO TIMUR;1;0001;000100;00;71070500050001;7107050005000100;DUSUN 1;SLS
7368;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;5;7107050005;BOROKO TIMUR;1;0002;000200;00;71070500050002;7107050005000200;DUSUN 2;SLS
7369;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;5;7107050005;BOROKO TIMUR;1;0003;000300;00;71070500050003;7107050005000300;DUSUN 3;SLS
7370;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;6;7107050006;BIGO;1;0001;000100;00;71070500060001;7107050006000100;DUSUN 1;SLS
7371;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;6;7107050006;BIGO;1;0002;000200;00;71070500060002;7107050006000200;DUSUN 2;SLS
7372;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;6;7107050006;BIGO;1;0003;000300;00;71070500060003;7107050006000300;DUSUN 3;SLS
7373;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;7;7107050007;KUALA;1;0001;000100;00;71070500070001;7107050007000100;DUSUN 1;SLS
7374;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;7;7107050007;KUALA;1;0002;000200;00;71070500070002;7107050007000200;DUSUN 2;SLS
7375;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;7;7107050007;KUALA;1;0003;000300;00;71070500070003;7107050007000300;DUSUN 3;SLS
7376;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;8;7107050008;PONTAK;2;0001;000100;00;71070500080001;7107050008000100;DUSUN 1;SLS
7377;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;8;7107050008;PONTAK;2;0002;000200;00;71070500080002;7107050008000200;DUSUN 2;SLS
7378;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;8;7107050008;PONTAK;2;0003;000300;00;71070500080003;7107050008000300;DUSUN 3;SLS
7379;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;9;7107050009;KUALA UTARA;1;0001;000100;00;71070500090001;7107050009000100;DUSUN 1;SLS
7380;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;9;7107050009;KUALA UTARA;1;0002;000200;00;71070500090002;7107050009000200;DUSUN 2;SLS
7381;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;9;7107050009;KUALA UTARA;1;0003;000300;00;71070500090003;7107050009000300;DUSUN 3;SLS
7382;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;10;7107050010;KOMUS DUA TIMUR;2;0001;000100;00;71070500100001;7107050010000100;DUSUN 1;SLS
7383;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;10;7107050010;KOMUS DUA TIMUR;2;0002;000200;00;71070500100002;7107050010000200;DUSUN 2;SLS
7384;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;11;7107050011;INOMUNGA UTARA;2;0001;000100;00;71070500110001;7107050011000100;DUSUN 1;SLS
7385;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;11;7107050011;INOMUNGA UTARA;2;0002;000200;00;71070500110002;7107050011000200;DUSUN 2;SLS
7386;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;12;7107050012;BIGO SELATAN;1;0001;000100;00;71070500120001;7107050012000100;DUSUN 1;SLS
7387;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;12;7107050012;BIGO SELATAN;1;0002;000200;00;71070500120002;7107050012000200;DUSUN 2;SLS
7388;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;12;7107050012;BIGO SELATAN;1;0003;000300;00;71070500120003;7107050012000300;DUSUN 3;SLS
7389;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;13;7107050013;SOLIGIR;1;0001;000100;00;71070500130001;7107050013000100;DUSUN 1;SLS
7390;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;13;7107050013;SOLIGIR;1;0002;000200;00;71070500130002;7107050013000200;DUSUN 2;SLS
7391;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;13;7107050013;SOLIGIR;1;2001;200100;00;71070500132001;7107050013200100;HUTAN;NONSLS
7392;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;14;7107050014;BOROKO UTARA;1;0001;000100;00;71070500140001;7107050014000100;DUSUN 1;SLS
7393;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;14;7107050014;BOROKO UTARA;1;0002;000200;00;71070500140002;7107050014000200;DUSUN 2;SLS
7394;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;14;7107050014;BOROKO UTARA;1;0003;000300;00;71070500140003;7107050014000300;DUSUN 3;SLS
7395;71;SULAWESI UTARA;7;7107;BOLAANG MONGONDOW UTARA;50;7107050;KAIDIPANG;15;7107050015;GIHANG;2;0001;000100;00;71070500150001;7107050015000100;DUSUN 1;SLS
